task_id,task_description,occupation,soc_code,rag_capability,accel_pct,employment,hourly_wage,task_share,annual_impact_usd
5772,Provide professional consulting services to government or industry....,"Engineering Teachers, Postsecondary",25-1032,Tier1_Writing,30%,39910,51.02,0.0417,52940615
5768,"Select and obtain materials and supplies, such as textbooks and laboratory equipment....","Engineering Teachers, Postsecondary",25-1032,Tier1_Knowledge,30%,39910,51.02,0.0417,52940615
5774,Act as advisers to student organizations....,"Engineering Teachers, Postsecondary",25-1032,Tier1_Writing,30%,39910,51.02,0.0417,52940615
5765,Advise students on academic and vocational curricula and on career issues....,"Engineering Teachers, Postsecondary",25-1032,Tier1_Writing,30%,39910,51.02,0.0417,52940615
10157,Maintain stocks of machine parts and machining tools....,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4033,Tier1_Knowledge,30%,70110,21.73,0.0556,52814330
10142,"Set up, operate, or tend grinding and related tools that remove excess material or burrs from surfac...","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4033,Tier1_Knowledge,30%,70110,21.73,0.0556,52814330
10146,"Select machine tooling to be used, using knowledge of machine and production requirements....","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4033,Tier1_Knowledge,30%,70110,21.73,0.0556,52814330
18413,Advise patients about therapeutic exercise and nutritional medicine regimens....,Naturopathic Physicians,29-1299,Tier1_Knowledge,30%,30870,54.68,0.05,52664714
18409,"Administer, dispense, or prescribe natural medicines, such as food or botanical extracts, herbs, die...",Naturopathic Physicians,29-1299,Tier1_Knowledge,30%,30870,54.68,0.05,52664714
18420,"Consult with other health professionals to provide optimal patient care, referring patients to tradi...",Naturopathic Physicians,29-1299,Tier1_Knowledge,30%,30870,54.68,0.05,52664714
15230,"Teach, take continuing education classes, attend conferences or seminars, or conduct research and pu...",Psychiatrists,29-1223,Tier1_Good,40%,24800,30.61,0.0833,52632875
4457,Answer questions about game rules and casino policies....,Gambling Dealers,39-3011,Tier1_Good,40%,82980,16.0,0.0476,52601417
22662,"Conduct research to obtain factual information and authentic detail, using sources such as newspaper...",Writers and Authors,27-3043,Tier1_Partial,30%,47800,34.75,0.05,51824760
22653,"Discuss with the client the product, advertising themes and methods, and any changes that should be ...",Writers and Authors,27-3043,Tier1_Knowledge,30%,47800,34.75,0.05,51824760
22663,"Consult with sales, media and marketing representatives to obtain information on product or service ...",Writers and Authors,27-3043,Tier1_Partial,30%,47800,34.75,0.05,51824760
2600,"Place materials into storage receptacles, such as file cabinets, boxes, bins, or drawers, according ...",File Clerks,43-4071,Tier1_Knowledge,30%,78980,19.84,0.0526,51462370
2603,Modify or improve filing systems or implement new filing systems....,File Clerks,43-4071,Tier1_Knowledge,30%,78980,19.84,0.0526,51462370
2596,Gather materials to be filed from departments or employees....,File Clerks,43-4071,Tier1_Knowledge,30%,78980,19.84,0.0526,51462370
21208,Perform tests of water chemistry in boilers....,Biomass Plant Technicians,51-8013,Tier1_Knowledge,30%,30720,47.92,0.0556,51032883
17857,Assess quality of biomass feedstock....,Biomass Plant Technicians,51-8013,Tier1_Knowledge,30%,30720,47.92,0.0556,51032883
17865,Preprocess feedstock to prepare for biochemical or thermochemical production processes....,Biomass Plant Technicians,51-8013,Tier1_Knowledge,30%,30720,47.92,0.0556,51032883
17855,"Operate valves, pumps, engines, or generators to control and adjust production of biofuels or biomas...",Biomass Plant Technicians,51-8013,Tier1_Knowledge,30%,30720,47.92,0.0556,51032883
19245,Conduct visual field tests to measure field of vision....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19256,Conduct binocular disparity tests to assess depth perception....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19239,Administer topical ophthalmic or oral medications....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19242,Call patients to inquire about their post-operative status or recovery....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19244,Conduct ocular motility tests to measure function of eye muscles....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19240,"Assess refractive conditions of eyes, using retinoscopes....",Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19241,Assist patients to insert or remove contact lenses....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19248,"Measure and record lens power, using lensometers....",Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19249,"Measure visual acuity, including near, distance, pinhole, or dynamic visual acuity, using appropriat...",Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
19247,Maintain ophthalmic instruments or equipment....,Ophthalmic Medical Technicians,29-2057,Tier1_Knowledge,30%,76520,21.19,0.05,50589515
16939,Define or update information such as urban boundaries or classification of roadways....,Transportation Planners,19-3099,Tier1_Writing,30%,36970,48.24,0.0455,50584639
19779,"Collaborate with other professionals to develop sustainable transportation strategies at the local, ...",Transportation Planners,19-3099,Tier1_Knowledge,30%,36970,48.24,0.0455,50584639
16953,Define regional or local transportation planning problems or priorities....,Transportation Planners,19-3099,Tier1_Knowledge,30%,36970,48.24,0.0455,50584639
5726,Act as advisers to student organizations....,"Mathematical Science Teachers, Postsecondary",25-1022,Tier1_Writing,30%,48820,38.15,0.0435,50528700
5716,"Initiate, facilitate, and moderate classroom discussions....","Mathematical Science Teachers, Postsecondary",25-1022,Tier1_Knowledge,30%,48820,38.15,0.0435,50528700
5719,Advise students on academic and vocational curricula and on career issues....,"Mathematical Science Teachers, Postsecondary",25-1022,Tier1_Writing,30%,48820,38.15,0.0435,50528700
5717,"Select and obtain materials and supplies, such as textbooks....","Mathematical Science Teachers, Postsecondary",25-1022,Tier1_Knowledge,30%,48820,38.15,0.0435,50528700
5724,"Conduct research in a particular field of knowledge and publish findings in books, professional jour...","Mathematical Science Teachers, Postsecondary",25-1022,Tier1_Partial,30%,48820,38.15,0.0435,50528700
13960,Set and verify parts clearances....,Engine and Other Machine Assemblers,51-2031,Tier1_Knowledge,30%,38420,25.26,0.0833,50465438
13963,Maintain and lubricate parts or components....,Engine and Other Machine Assemblers,51-2031,Tier1_Knowledge,30%,38420,25.26,0.0833,50465438
13969,"Set up and operate metalworking machines, such as milling or grinding machines, to shape or fabricat...",Engine and Other Machine Assemblers,51-2031,Tier1_Knowledge,30%,38420,25.26,0.0833,50465438
10940,"Counsel individuals or groups concerning their spiritual, emotional, or personal needs....",Clergy,21-2011,Tier1_Writing,30%,58080,29.24,0.0476,50462559
10952,"Refer people to community support services, psychologists, or doctors....",Clergy,21-2011,Tier1_Knowledge,30%,58080,29.24,0.0476,50462559
10936,Prepare and deliver sermons or other talks....,Clergy,21-2011,Tier1_Knowledge,30%,58080,29.24,0.0476,50462559
10939,Instruct people who seek conversion to a particular faith....,Clergy,21-2011,Tier1_Knowledge,30%,58080,29.24,0.0476,50462559
10950,Prepare people for participation in religious ceremonies....,Clergy,21-2011,Tier1_Knowledge,30%,58080,29.24,0.0476,50462559
10943,Administer religious rites or ordinances....,Clergy,21-2011,Tier1_Knowledge,30%,58080,29.24,0.0476,50462559
6216,"Compile, administer, and grade examinations, or assign this work to others....","Law Teachers, Postsecondary",25-1112,Tier1_Good,40%,22800,60.89,0.0435,50219478
6230,Collaborate with colleagues to address teaching and research issues....,"Law Teachers, Postsecondary",25-1112,Tier1_Good,40%,22800,60.89,0.0435,50219478
21413,Talk to customers to convey information about events or activities....,"Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Knowledge,30%,36700,37.11,0.0588,49991099
21400,Administer first aid in emergency situations....,"Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Knowledge,30%,36700,37.11,0.0588,49991099
21414,Train workers in company procedures or policy....,"Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Knowledge,30%,36700,37.11,0.0588,49991099
21411,"Store and retrieve equipment, such as vehicles, radios, and ride components....","Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Knowledge,30%,36700,37.11,0.0588,49991099
21401,Assign tasks and work hours to staff....,"Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Knowledge,30%,36700,37.11,0.0588,49991099
21405,"Inspect equipment, such as rides, games, and vehicles, to detect wear and damage....","Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Knowledge,30%,36700,37.11,0.0588,49991099
21406,Interview and hire associates to fill staff vacancies....,"Entertainment and Recreation Managers, Except Gambling",11-9072,Tier1_Writing,30%,36700,37.11,0.0588,49991099
16967,Receive and inspect raw materials....,Quality Control Analysts,19-4099,Tier1_Knowledge,30%,71400,28.91,0.0385,49540176
16970,Perform validations or transfers of analytical methods in accordance with applicable policies or gui...,Quality Control Analysts,19-4099,Tier1_Knowledge,30%,71400,28.91,0.0385,49540176
16955,Train other analysts to perform laboratory procedures and assays....,Quality Control Analysts,19-4099,Tier1_Knowledge,30%,71400,28.91,0.0385,49540176
16959,Identify and troubleshoot equipment problems....,Quality Control Analysts,19-4099,Tier1_Knowledge,30%,71400,28.91,0.0385,49540176
16958,Participate in internal assessments and audits as required....,Quality Control Analysts,19-4099,Tier1_Knowledge,30%,71400,28.91,0.0385,49540176
8382,"Prepare rims and wheel drums for reassembly by scraping, grinding, or sandblasting....",Tire Repairers and Changers,49-3093,Tier1_Knowledge,30%,106620,17.85,0.0417,49482342
8372,"Inspect tire casings for defects, such as holes or tears....",Tire Repairers and Changers,49-3093,Tier1_Knowledge,30%,106620,17.85,0.0417,49482342
20655,Identify tire size and ply and inflate tires accordingly....,Tire Repairers and Changers,49-3093,Tier1_Knowledge,30%,106620,17.85,0.0417,49482342
17573,"Verify proper functioning of physical security systems, such as closed-circuit televisions, alarms, ...",Retail Loss Prevention Specialists,33-9099,Tier1_Knowledge,30%,83110,20.0,0.0476,49391086
17579,Recommend methods to reduce potential financial fraud losses....,Retail Loss Prevention Specialists,33-9099,Tier1_Knowledge,30%,83110,20.0,0.0476,49391086
17571,Recommend new or improved processes or equipment to reduce risk exposure....,Retail Loss Prevention Specialists,33-9099,Tier1_Knowledge,30%,83110,20.0,0.0476,49391086
17564,Direct work of contract security officers or other loss prevention agents....,Retail Loss Prevention Specialists,33-9099,Tier1_Knowledge,30%,83110,20.0,0.0476,49391086
5803,Supervise students' laboratory work....,"Biological Science Teachers, Postsecondary",25-1042,Tier1_Knowledge,30%,53250,40.12,0.037,49380500
5806,"Initiate, facilitate, and moderate classroom discussions....","Biological Science Teachers, Postsecondary",25-1042,Tier1_Knowledge,30%,53250,40.12,0.037,49380500
5818,Act as advisers to student organizations....,"Biological Science Teachers, Postsecondary",25-1042,Tier1_Writing,30%,53250,40.12,0.037,49380500
5811,"Select and obtain materials and supplies, such as textbooks and laboratory equipment....","Biological Science Teachers, Postsecondary",25-1042,Tier1_Knowledge,30%,53250,40.12,0.037,49380500
5804,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Biological Science Teachers, Postsecondary",25-1042,Tier1_Knowledge,30%,53250,40.12,0.037,49380500
5808,Advise students on academic and vocational curricula and on career issues....,"Biological Science Teachers, Postsecondary",25-1042,Tier1_Writing,30%,53250,40.12,0.037,49380500
5821,Provide professional consulting services to government or industry....,"Biological Science Teachers, Postsecondary",25-1042,Tier1_Writing,30%,53250,40.12,0.037,49380500
